发布者ID,发布时间,发布来源,发布内容,收藏数,转发数,评论数,点赞数
新浪军事,05月26日07:35,来自微博视频号, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。#与袁隆平的每一张合影都很珍贵#@一手VideoL一手Video的微博视频  ,0,18,2,170
城阳交警巡逻中队,05月26日07:35,来自微博视频号, 【#广州夜空画出袁隆平#】一稻济世，万家粮足！5月25日20:30，广州海心沙广场上空举行无人机编队飞行活动，500架无人机化作稻菽千重浪、田间耕耘人，纪念“杂交水稻之父”袁隆平。#广州500架无人机致敬袁隆平#L广州日报的微博视频​​​​,0,2,0,5
陕西发布,05月26日07:34,来自微博视频号, 【#广州夜空画出袁隆平#】#秦小布分享#一稻济世，万家粮足！5月25日20:30，广州海心沙广场上空举行无人机编队飞行活动，500架无人机化作稻菽千重浪、田间耕耘人，纪念“杂交水稻之父”袁隆平。#广州500架无人机致敬袁隆平#L广州日报的微博视频​,0,3,0,24
宿迁之声,05月26日07:34,来自iPhone客户端, #微分享#这是一部以袁隆平爷爷Q版形象为主角的科普动画片非常值得一看！向所有科研工作者致敬！！L当时我就震惊了的微博视频​,0,6,4,17
网易财经,05月26日07:33,来自微博视频号, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。#与袁隆平的每一张合影都很珍贵#L一手Video的微博视频  ,0,0,2,11
武汉交通广播,05月26日07:31,来自iPhone11, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。#与袁隆平的每一张合影都很珍贵#@一手VideoL一手Video的微博视频  ,0,0,0,1
芜湖弋江检察,05月26日07:31,, #法治ing#①摄影师#为袁隆平拍照24年存500多张照片#；②官方回应广东湛江一#小区电梯突然加速撞顶楼致1死#：初步判断系电梯制动器故障；③#安徽一工地发生溺水事故4人死亡#，系污水管道爆裂导致；④#男子冒充美女主播骗打赏超1000万#……在昨天的#世界女排联赛#上，#中国女排战胜韩国女排#，这场比赛你看了吗？  ,0,0,0,3
芙蓉公安,05月26日07:31,来自微博视频号, 【#广州夜空画出袁隆平#】一稻济世，万家粮足！5月25日20:30，广州海心沙广场上空举行无人机编队飞行活动，500架无人机化作稻菽千重浪、田间耕耘人，纪念“杂交水稻之父”袁隆平。#广州500架无人机致敬袁隆平#（广州日报•新花城全媒体记者方晴王燕）L广州日报的微博视频​,0,0,2,12
民生江西,05月26日07:30,来自微博视频号, 这是一部以#袁隆平爷爷Q版形象为主角的科普动画片#非常值得一看！向所有科研工作者致敬！！L当时我就震惊了的微博视频​,0,0,1,5
金台法院,05月26日07:30,来自iPhone客户端, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。#与袁隆平的每一张合影都很珍贵#@一手VideoL一手Video的微博视频  ,0,0,0,0
中国日报网,05月26日07:30,来自微博视频号, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。L一手Video的微博视频​,0,5,2,52
正义网,05月26日07:30,来自微博weibo.com, #法治ing#①摄影师#为袁隆平拍照24年存500多张照片#；②官方回应广东湛江一#小区电梯突然加速撞顶楼致1死#：初步判断系电梯制动器故障；③#安徽一工地发生溺水事故4人死亡#，系污水管道爆裂导致；④#男子冒充美女主播骗打赏超1000万#……在昨天的#世界女排联赛#上，#中国女排战胜韩国女排#，这场比赛你看了吗？  ,0,5,0,1
海峡导报,05月26日07:26,来自iPhone客户端, 【#广州夜空画出袁隆平#】一稻济世，万家粮足！5月25日20:30，广州海心沙广场上空举行无人机编队飞行活动，500架无人机化作稻菽千重浪、田间耕耘人，纪念“杂交水稻之父”袁隆平。#广州500架无人机致敬袁隆平#L广州日报的微博视频​,0,3,0,9
山东商报,05月26日07:26,来自微博视频号, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。#与袁隆平的每一张合影都很珍贵#@一手VideoL一手Video的微博视频  ,0,3,0,7
新言财经,05月26日07:25,来自微博视频号, #以袁隆平Q版形象为主角的科普动画片#这是一部以袁隆平爷爷Q版形象为主角的科普动画片非常值得一看！向所有科研工作者致敬！！L当时我就震惊了的微博视频​​​,0,0,0,4
大众日报,05月26日07:19,来自Android, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。#与袁隆平的每一张合影都很珍贵#@一手VideoL一手Video的微博视频  ,0,1,0,2
新浪看点,05月26日07:19,来自微博发布平台专业版, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。L一手Video的微博视频​,0,2,0,15
新浪新闻客户端,05月26日07:19,来自微博视频号, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。L一手Video的微博视频​,0,23,5,145
手机上的新浪,05月26日07:19,来自微博视频号, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。L一手Video的微博视频​,0,0,0,15
平安银川,05月26日07:18,来自OnePlus8, 95后小伙用数万张多米诺扑克牌摆出袁隆平院士头像致敬！#致敬杂交水稻之父#L中国警方在线的微博视频​​​,0,2,0,2
长三角铁路,05月26日07:16,来自微博视频号, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。#与袁隆平的每一张合影都很珍贵#@一手VideoL一手Video的微博视频  ,0,22,3,13
昆明铁路,05月26日07:12,来自微博视频号, 【#广州夜空画出袁隆平#】一稻济世，万家粮足！5月25日20:30，广州海心沙广场上空举行无人机编队飞行活动，500架无人机化作稻菽千重浪、田间耕耘人，纪念“杂交水稻之父”袁隆平。#广州500架无人机致敬袁隆平#（广州日报•新花城全媒体记者方晴王燕）@人民日报@广州日报L广州日报的微博视频​,0,1,0,7
历城检察,05月26日07:11,来自Android, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。#与袁隆平的每一张合影都很珍贵#@一手VideoL一手Video的微博视频  ,0,0,2,2
宁波公安,05月26日07:10,来自微博视频号, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。#与袁隆平的每一张合影都很珍贵#@一手VideoL一手Video的微博视频  ,0,1,0,3
青春湘西,05月26日07:08,来自iPhone客户端, 那一年，您笑得像个小孩。#为袁隆平拍照24年存500多张照片# #团团看世界#L青年湖南的微博视频​​​,0,0,1,1
内江环境,05月26日07:07,来自微博视频号, 【#电影袁隆平主创哽咽回忆袁老#】24日，电影《袁隆平》导演史凤和、主演果靖霖做客分享并回忆了与袁老的幕后点滴。提及袁老的逝世，他们不禁落泪哽咽，泣不成声，几度伤心到失语。“我非常想念他……他很坚韧，也很豁达，而且还很幽默”，“这是一个忧伤的五月，他的离去，是世界的损失。”#致敬人民的院士#L中国电影报道的微博视频  ,0,0,0,0
央视三农,05月26日07:00,来自微博视频号, #早安晨曲#【无论多少风吹雨打/民生在我心中最大/人民是我的根/民生牵着我心/贴近身边倾听心里话】今天，用《民生》缅怀“杂交水稻之父”袁隆平。袁老毕其一生，为“稻粱谋”，为民生计，专注田畴，播洒智慧。如今，接力棒传到了我们这一代人手中，吾辈必当追梦不止、前进不止、奋斗不止！L央视三农的微博视频  ,0,4,4,13
空港融媒,05月26日07:00,来自微博视频号, 【#市民带孩子送别袁隆平#：袁爷爷就像我们亲人一样】5月24日，湖南长沙。一市民带孩子送别袁隆平，她说：袁爷爷就像我们亲人一样，无论在课本中还是生活中，都能感受到袁爷爷的存在。是袁爷爷让我们吃饱饭，希望孩子知道有这样一位伟人为人类做出了巨大贡献。L四川观察的微博视频​,0,0,0,3
城市晚报官方微博,05月26日07:00,来自微博视频号, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。crL一手Video的微博视频​,0,0,0,2
沈阳沈北公安,05月26日06:57,来自微博视频号, 95后小伙用数万张多米诺扑克牌摆出袁隆平院士头像致敬！#致敬杂交水稻之父#L中国警方在线的微博视频​​​,0,1,1,41
云南理论网,05月26日06:55,来自微博视频号, 【#为袁隆平拍照24年存500多张照片#：袁老喜欢格子条纹衣，拍照也喜欢摆pose】余佳桂因工作原因从1997年起，就与袁隆平接触，24年留下了500多张照片。她说，袁老最喜欢格子、条纹的衣服，每次拍照前都会整理一下摆个pose，态度非常和蔼，没有架子。（一手Video）#委员建议将袁隆平逝世日设为全国节约粮食日#L一手Video的微博视频  ,0,0,0,1
